indexedLabel,PF_1,PF_2,PF_3,PF_4,PF_5,NF_1,NF_2,NF_3,NF_4,NF_5,PFW_1,PFW_2,PFW_3,PFW_4,PFW_5,NFW_1,NFW_2,NFW_3,NFW_4,NFW_5
0.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * HM-MaxOfAddedLines_-inf_4.0,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * HM-SumOfAddedLines_-inf_8.0,MIM-TimeSpent_286.316254_447.08958 * HM-WeightedAge_125.5_inf,HM-#OfRevision_34.0_inf * HM-MaxOfAddedLines_-inf_4.0,HM-#OfRevision_34.0_inf * HM-MaxCodeChurn_-inf_2.0,HM-#OfRevision_34.0_inf * HM-SumOfRemovedLines_-inf_4.0,MIM-NumMultiTasks_2.5_3.982968 * CM-AvgLine_2.4_inf,MIM-NumMultiTasks_2.5_3.982968 * CM-AvgLineCode_2.153846_inf,MIM-NumEditEvent_3.0_8.0 * MIM-TimeSpentAfterEdit_72.001667_208.429696,0.6983296,0.7407583,0.7642447,0.9219516,0.9316461,-0.9564972,-0.94277114,-0.8369098,-0.769687,-0.7413288
0.0,MIM-NumEditEvent_-inf_1.0 * CM-CountLine_220.0_407.0,MIM-NumEditingDevelopers_-inf_1.0 * CM-CountLineComment_27.0_49.0,MIM-NumEditEvent_-inf_1.0 * MIM-NumInterruptions_16.382353_inf,MIM-NumEditEvent_-inf_1.0 * CM-CountLineComment_27.0_49.0,MIM-NumEditEvent_-inf_1.0 * MIM-NumParallelBrws_57.4_inf,HM-SumOfAddedLines_-inf_8.0 * HM-SumOfRemovedLines_21.0_60.0,HM-SumOfRemovedLines_21.0_60.0 * HM-MaxOfAddedLines_-inf_4.0,HM-MaxOfAddedLines_-inf_4.0 * HM-MaxOfRemovedLines_9.0_26.0,HM-#OfRevision_18.0_34.0 * HM-MaxOfAddedLines_-inf_4.0,HM-#OfRevision_18.0_34.0 * HM-SumOfAddedLines_-inf_8.0,0.7955487,0.80347675,0.87363565,0.9383647,1.0152882,-4.951617,-3.4526362,-1.5375378,-0.93440884,-0.7858662
0.0,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * CM-CountLineCode_76.0_140.0,MIM-TimeSpentAfterEdit_208.429696_inf * MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613,MIM-RatioCodeUnderstandingEffort_-inf_0.736489 * HM-NumOfAuthors_4.0_inf,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-NumInterruptions_8.636364_11.705882,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * CM-CountSemicolon_43.0_80.0,MIM-TimeSpentAfterEdit_208.429696_inf * CM-CountDeclInstanceMethod_-inf_1.0,MIM-HourPerEditing_-inf_0.011142 * HM-SumOfRemovedLines_60.0_178.0,MIM-TimeSpentBeforeEdit_102.162073_inf * MIM-NumParallelBrws_57.4_inf,CM-SumCyclomaticStrict_30.0_67.0 * HM-#ofBugFixing_4.0_9.0,MIM-NumParallelBrws_57.4_inf * HM-SumOfCodeChurn_24.0_98.0,0.56563747,0.57688046,0.5878665,0.5889551,0.7197905,-0.63396746,-0.5791893,-0.57789606,-0.5378389,-0.5319544
1.0,CM-CountDeclMethod_2.0_4.0 * HM-MaxOfAddedLines_40.0_99.0,CM-MaxCyclomatic_4.0_6.0 * CM-SumCyclomaticModified_60.0_inf,MIM-TimeSpent_447.08958_inf * MIM-NumInterruptions_-inf_5.0,MIM-TimeSpent_447.08958_inf * MIM-TimeSpentAfterEdit_-inf_0.356111,MIM-TimeSpentAfterEdit_-inf_0.356111 * MIM-RatioCodeUnderstandingEffort_0.808528_0.861619,CM-MaxCyclomaticModified_3.0_6.0 * CM-CountLineComment_97.0_inf,MIM-TimeSpent_447.08958_inf * MIM-MaxTimeIntervalBrwsBrws_1.522778_1419.505,HM-#ofBugFixing_9.0_18.0 * HM-#OfRevision_34.0_inf,HM-SumOfCodeChurn_24.0_98.0 * HM-Age_174.0_inf,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,0.71638495,0.83265096,0.84825516,0.9252622,0.995582,-0.6780577,-0.6452351,-0.5542927,-0.5301839,-0.52562517
0.0,MIM-NumSelectionEvent_9.0_19.0 * HM-AvgOfAddedLines_-inf_1.0,MIM-TimeSpent_-inf_39.396889 * MIM-MaxTimeIntervalBrwsBrws_1.522778_1419.505,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-NumRepeatedEdit_-inf_3.111111,MIM-TimeSpent_-inf_39.396889 * MIM-AvgTimeIntervalBrwsBrws_0.373507_134.724028,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-TimeSpent_-inf_39.396889,MIM-HourPerEditing_4.678773_40.635845 * MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333,MIM-NumRepeatedBrws_6.571429_10.35 * HM-#ofBugFixing_-inf_4.0,MIM-TimeSinceLastTask_6276.868794_10044.14389 * MIM-AvgTimeIntervalBrwsBrws_0.373507_134.724028,MIM-TimeSpent_-inf_39.396889 * HM-Age_174.0_inf,MIM-HourPerEditing_4.678773_40.635845 * MIM-TimeSinceLastTask_6276.868794_10044.14389,0.48680395,0.48806256,0.498596,0.5247968,0.58896744,-1.0516717,-0.6602134,-0.6178558,-0.5956565,-0.5858567
0.0,MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778 * CM-CountDeclClass_4.0_inf,MIM-HourPerBrowsing_-inf_0.127407 * CM-SumCyclomaticModified_28.0_60.0,HM-MaxOfAddedLines_16.0_40.0 * HM-MaxOfRemovedLines_73.0_inf,MIM-TimeSpent_286.316254_447.08958 * HM-WeightedAge_125.5_inf,HM-SumOfAddedLines_8.0_36.0 * HM-MaxOfRemovedLines_73.0_inf,MIM-TimeSpentAfterEdit_208.429696_inf * HM-MaxCodeChurn_-inf_2.0,MIM-NumInterruptions_5.0_8.636364 * HM-Age_174.0_inf,MIM-NumParallelBrws_11.0_18.294118 * CM-RatioCommentToCode_0.32_0.52,CM-CountClassCoupled_3.0_5.0 * HM-MaxOfAddedLines_16.0_40.0,CM-SumCyclomaticStrict_30.0_67.0 * HM-#ofBugFixing_4.0_9.0,0.56427735,0.5824396,0.7201788,0.9219516,0.9887326,-0.66382396,-0.62091136,-0.55871934,-0.5448685,-0.5378389
1.0,MIM-TimeSpent_447.08958_inf * MIM-NumInterruptions_-inf_5.0,HM-MaxOfRemovedLines_26.0_73.0 * HM-AvgOfRemovedLines_0.0_1.0,MIM-TimeSpent_447.08958_inf * MIM-TimeSpentAfterEdit_-inf_0.356111,MIM-TimeSpentAfterEdit_-inf_0.356111 * MIM-RatioCodeUnderstandingEffort_0.808528_0.861619,MIM-NumInterruptions_-inf_5.0 * MIM-NumRepeatedBrws_12.75_17.0,HM-MaxOfRemovedLines_26.0_73.0 * HM-AvgOfAddedLines_-inf_1.0,MIM-TimeSinceLastTask_6276.868794_10044.14389 * CM-AvgLine_0.375_0.833333,CM-CountDeclFunction_25.0_inf * HM-SumOfCodeChurn_4.0_24.0,MIM-TimeSpentBeforeEdit_102.162073_inf * HM-Age_174.0_inf,CM-CountDeclFunction_25.0_inf * HM-MaxCodeChurn_2.0_8.0,0.84825516,0.8586848,0.9252622,0.995582,1.276291,-0.75752,-0.6463058,-0.6368385,-0.6031266,-0.5693243
0.0,MIM-NumParallelEdit_11.033898_15.306122 * MIM-NumMultiTasks_2.5_3.982968,MIM-TimeSpent_447.08958_inf * MIM-NumInterruptions_-inf_5.0,MIM-TimeSpent_447.08958_inf * MIM-TimeSpentAfterEdit_-inf_0.356111,MIM-TimeSpentAfterEdit_-inf_0.356111 * MIM-RatioCodeUnderstandingEffort_0.808528_0.861619,MIM-NumInterruptions_-inf_5.0 * MIM-NumRepeatedBrws_12.75_17.0,CM-MaxCyclomaticModified_2.0_3.0 * HM-Age_174.0_inf,CM-CountLineBlank_-inf_9.0 * CM-CountStmtDecl_31.0_52.0,CM-CountLineBlank_-inf_9.0 * CM-CountLineCodeDecl_32.0_53.0,CM-AvgEssential_1.0_inf * CM-AvgLineComment_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,0.7813962,0.84825516,0.9252622,0.995582,1.276291,-0.7721947,-0.65294796,-0.61034113,-0.52562517,-0.52562517
0.0,MIM-TimeSpent_39.396889_135.032431 * MIM-TimeSinceLastTask_-inf_1008.498889,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-NumSelectionEvent_19.0_54.0,MIM-TimeSinceLastTask_-inf_1008.498889 * MIM-RatioCodeUnderstandingEffort_-inf_0.736489,MIM-NumEditEvent_8.0_36.0 * MIM-NumEditingDevelopers_-inf_1.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-NumSelectionEvent_19.0_54.0,CM-CountLineCodeExe_-inf_9.0 * CM-MaxCyclomatic_4.0_6.0,MIM-NumParallelBrws_25.75_57.4 * MIM-TimeSinceLastTask_-inf_1008.498889,CM-CountStmtExe_-inf_8.0 * CM-MaxCyclomatic_4.0_6.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-TimeSinceLastTask_-inf_1008.498889,CM-MaxCyclomaticStrict_4.0_7.0 * CM-CountLineCodeExe_-inf_9.0,0.61499417,0.6646144,0.6999592,1.2857329,2.1598356,-0.874767,-0.76617444,-0.7410996,-0.7022853,-0.6694495
0.0,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * CM-MaxCyclomatic_2.0_4.0,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-CountDeclMethod_9.0_inf,HM-#ofBugFixing_9.0_18.0 * HM-#OfRevision_10.0_18.0,MIM-TimeSinceLastTask_10044.14389_inf * MIM-RatioCodeUnderstandingEffort_0.808528_0.861619,MIM-TimeSinceLastTask_10044.14389_inf * MIM-AvgTimeIntervalBrwsBrws_574.212037_inf,MIM-NumParallelBrws_57.4_inf * CM-CountLineBlank_17.0_27.0,MIM-NumRepeatedBrws_6.571429_10.35 * CM-MaxCyclomaticModified_2.0_3.0,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,0.5126091,0.56400794,0.6918356,0.71674585,0.79332966,-0.62421614,-0.6130655,-0.52562517,-0.52562517,-0.52562517
0.0,CM-CountLineComment_27.0_49.0 * CM-CountDeclMethod_2.0_4.0,CM-CountLineBlank_-inf_9.0 * HM-NumOfAuthors_4.0_inf,MIM-HourPerEditing_0.166944_4.678773 * HM-NumOfAuthors_4.0_inf,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * HM-Age_174.0_inf,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * CM-CountLineComment_27.0_49.0,MIM-NumInterruptions_5.0_8.636364 * HM-Age_174.0_inf,MIM-TimeSpent_-inf_39.396889 * HM-Age_174.0_inf,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineComment_0.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,0.4255239,0.4628008,0.5010898,0.50110406,0.5031855,-0.62091136,-0.5956565,-0.52562517,-0.52562517,-0.52562517
0.0,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-MaxCyclomaticStrict_7.0_12.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-NumMultiTasks_1.0_2.5,MIM-NumEditingDevelopers_-inf_1.0 * HM-Age_115.0_174.0,CM-PercentLackOfCohesion_3.444444_inf * HM-NumOfAuthors_4.0_inf,MIM-NumEditingDevelopers_-inf_1.0 * MIM-RatioCodeUnderstandingEffort_0.736489_0.777555,HM-#OfRevision_-inf_5.0 * HM-NumOfAuthors_4.0_inf,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * HM-AvgOfAddedLines_12.0_inf,MIM-TimeSpent_286.316254_447.08958 * MIM-TimeSpentBeforeEdit_0.073889_0.315,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * HM-AvgOfCodeChurn_4.625_inf,MIM-TimeSpent_286.316254_447.08958 * CM-PercentLackOfCohesion_3.444444_inf,0.71367115,0.75588214,0.9834458,1.0185363,1.0799657,-0.8186571,-0.7280179,-0.69819885,-0.61924106,-0.6121444
0.0,MIM-TimeSpent_-inf_39.396889 * MIM-AvgTimeIntervalBrwsEdit_0.253951_29.140611,MIM-NumInterruptions_-inf_5.0 * CM-CountDeclFunction_7.0_13.0,MIM-NumParallelBrws_-inf_11.0 * MIM-NumMultiTasks_7.5_inf,CM-MaxCyclomaticStrict_12.0_inf * HM-WeightedAge_24.299999_56.753769,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * MIM-AvgTimeIntervalBrwsEdit_0.253951_29.140611,MIM-TimeSpentAfterEdit_12.494553_72.001667 * CM-CountClassCoupled_1.0_3.0,CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclMethodDefault_0.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineComment_0.0_inf,0.5286851,0.61747915,0.6190074,0.8659201,0.8851797,-0.56826174,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778 * CM-CountLineBlank_27.0_48.0,MIM-NumInterruptions_-inf_5.0 * HM-SumOfCodeChurn_-inf_0.0,MIM-NumInterruptions_-inf_5.0 * HM-AvgOfCodeChurn_-inf_0.0,MIM-NumInterruptions_-inf_5.0 * CM-CountDeclFunction_7.0_13.0,CM-CountLineBlank_27.0_48.0 * HM-Age_34.0_65.0,HM-MaxOfRemovedLines_26.0_73.0 * HM-MaxCodeChurn_-inf_2.0,CM-AvgEssential_1.0_inf * CM-CountClassDerived_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,0.49867785,0.55960757,0.55960757,0.61747915,0.6354224,-0.5444774,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,CM-CountLineBlank_27.0_48.0 * HM-Age_34.0_65.0,CM-CountLineCodeDecl_91.0_inf * CM-SumEssential_4.0_10.0,CM-CountDeclFunction_4.0_7.0 * CM-CountLineCode_140.0_266.0,CM-CountDeclFunction_4.0_7.0 * CM-CountStmtExe_54.0_109.0,CM-MaxCyclomaticStrict_12.0_inf * HM-WeightedAge_24.299999_56.753769,CM-CountDeclFunction_4.0_7.0 * CM-CountStmtDecl_91.0_inf,CM-CountDeclFunction_4.0_7.0 * CM-CountLineCodeDecl_91.0_inf,MIM-TimeSinceLastTask_1008.498889_3143.826389 * CM-RatioCommentToCode_-inf_0.19,CM-CountLineCodeDecl_91.0_inf * HM-MaxOfAddedLines_4.0_16.0,CM-CountStmtDecl_91.0_inf * HM-MaxOfAddedLines_4.0_16.0,0.6354224,0.71683156,0.7410065,0.77001846,0.8659201,-2.0701895,-1.7883593,-0.9466959,-0.80136985,-0.75646675
0.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-NumMultiTasks_1.0_2.5,MIM-NumEditingDevelopers_-inf_1.0 * HM-MaxCodeChurn_8.0_24.0,MIM-HourPerEditing_40.635845_inf * HM-SumOfRemovedLines_60.0_178.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-SumOfRemovedLines_60.0_178.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-Age_115.0_174.0,CM-CountStmt_202.0_inf * CM-CountStmtDecl_52.0_91.0,MIM-TimeSpentBeforeEdit_102.162073_inf * MIM-NumSelectionEvent_-inf_4.0,MIM-NumSelectionEvent_-inf_4.0 * HM-WeightedAge_56.753769_87.35714,MIM-TimeSpent_135.032431_286.316254 * MIM-NumEditingDevelopers_-inf_1.0,MIM-NumParallelBrws_25.75_57.4 * HM-AvgOfAddedLines_12.0_inf,0.75588214,0.8474608,0.8766672,0.9015358,0.9834458,-0.80830014,-0.73307145,-0.6596592,-0.64943635,-0.6232269
0.0,MIM-NumRepeatedBrws_12.75_17.0 * HM-#OfRevision_34.0_inf,MIM-NumParallelEdit_11.033898_15.306122 * CM-CountClassCoupled_1.0_3.0,MIM-NumRepeatedBrws_12.75_17.0 * CM-CountClassCoupled_1.0_3.0,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf,MIM-NumParallelEdit_11.033898_15.306122 * HM-NumOfAuthors_4.0_inf,CM-CountClassCoupled_1.0_3.0 * HM-NumOfAuthors_4.0_inf,MIM-NumRepeatedEdit_6.857143_9.072727 * HM-AvgOfAddedLines_12.0_inf,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfAddedLines_12.0_inf,MIM-NumParallelBrws_57.4_inf * MIM-AvgTimeIntervalEditEdit_283.041687_inf,MIM-NumEditEvent_8.0_36.0 * MIM-TimeSpentAfterEdit_208.429696_inf,0.58755004,0.60180414,0.61482227,0.6309565,0.71073675,-0.6523398,-0.6364422,-0.622566,-0.57533807,-0.57513386
0.0,CM-MaxCyclomatic_10.0_inf * HM-#OfRevision_10.0_18.0,MIM-TimeSpent_447.08958_inf * MIM-TimeSinceLastTask_10044.14389_inf,CM-MaxCyclomaticStrict_12.0_inf * HM-#OfRevision_10.0_18.0,CM-CountStmtExe_54.0_109.0 * CM-CountLineCodeExe_28.0_61.0,CM-CountDeclFunction_4.0_7.0 * CM-CountStmtExe_54.0_109.0,CM-AvgCyclomaticStrict_3.0_inf * HM-SumOfCodeChurn_4.0_24.0,MIM-TimeSpent_447.08958_inf * CM-CountDeclMethodProtected_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineComment_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,0.5506284,0.59596795,0.60571283,0.7121987,0.77001846,-0.6097267,-0.5444327,-0.52562517,-0.52562517,-0.52562517
0.0,HM-MaxCodeChurn_24.0_63.0 * HM-AvgOfCodeChurn_-inf_0.0,MIM-NumRepeatedEdit_6.857143_9.072727 * CM-CountDeclFunction_13.0_25.0,MIM-TimeSpentAfterEdit_208.429696_inf * MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613,MIM-TimeSpentBeforeEdit_0.315_25.366389 * CM-CountDeclFunction_13.0_25.0,MIM-NumParallelEdit_11.033898_15.306122 * HM-NumOfAuthors_4.0_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-Age_174.0_inf,MIM-NumInterruptions_16.382353_inf * MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-AvgOfRemovedLines_7.0_inf,MIM-NumRepeatedEdit_6.857143_9.072727 * HM-AvgOfAddedLines_12.0_inf,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfAddedLines_12.0_inf,0.52141,0.5489649,0.57688046,0.6341213,0.71073675,-0.77665514,-0.64686924,-0.64230645,-0.6364422,-0.622566
0.0,MIM-TimeSpent_447.08958_inf * HM-WeightedAge_87.35714_125.5,MIM-TimeSpent_447.08958_inf * MIM-TimeSinceLastTask_10044.14389_inf,HM-AvgOfRemovedLines_0.0_1.0 * HM-WeightedAge_87.35714_125.5,MIM-TimeSpentAfterEdit_208.429696_inf * MIM-NumRepeatedEdit_9.072727_inf,MIM-TimeSinceLastTask_10044.14389_inf * MIM-AvgTimeIntervalBrwsBrws_574.212037_inf,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-AvgTimeIntervalBrwsEdit_219.164218_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountClassDerived_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,CM-AvgEssential_1.0_inf,0.5826604,0.59596795,0.7472038,0.772493,0.79332966,-0.86127543,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * HM-MaxOfAddedLines_-inf_4.0,MIM-TimeSinceLastTask_10044.14389_inf * MIM-NumMultiTasks_2.5_3.982968,MIM-TimeSpent_447.08958_inf * MIM-TimeSinceLastTask_10044.14389_inf,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * HM-SumOfRemovedLines_-inf_4.0,MIM-TimeSinceLastTask_10044.14389_inf * MIM-RatioCodeUnderstandingEffort_0.808528_0.861619,MIM-TimeSpentAfterEdit_208.429696_inf * HM-MaxCodeChurn_-inf_2.0,MIM-TimeSpentAfterEdit_208.429696_inf * MIM-NumSelectionEvent_-inf_4.0,CM-CountLineComment_-inf_16.0 * HM-Age_174.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclMethodDefault_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountClassDerived_0.0_inf,0.5347093,0.5859652,0.59596795,0.6905889,0.71674585,-0.66382396,-0.6260926,-0.6186901,-0.52562517,-0.52562517
0.0,MIM-TimeSpent_447.08958_inf * MIM-TimeSinceLastTask_10044.14389_inf,MIM-TimeSpentAfterEdit_208.429696_inf * CM-MaxCyclomatic_4.0_6.0,MIM-TimeSpentAfterEdit_208.429696_inf * CM-MaxCyclomaticStrict_4.0_7.0,CM-CountLineBlank_-inf_9.0 * HM-SumOfRemovedLines_60.0_178.0,MIM-NumParallelEdit_11.033898_15.306122 * MIM-NumMultiTasks_2.5_3.982968,HM-#ofBugFixing_4.0_9.0 * HM-#OfRevision_18.0_34.0,MIM-TimeSpentAfterEdit_208.429696_inf * HM-MaxCodeChurn_-inf_2.0,HM-#OfRevision_18.0_34.0 * HM-MaxCodeChurn_-inf_2.0,MIM-HourPerEditing_-inf_0.011142 * HM-SumOfRemovedLines_60.0_178.0,HM-MaxOfRemovedLines_26.0_73.0 * HM-MaxCodeChurn_-inf_2.0,0.59596795,0.6549853,0.67508185,0.75312304,0.7813962,-0.67349815,-0.66382396,-0.5962767,-0.5791893,-0.5444774
0.0,CM-CountLineCode_76.0_140.0 * CM-SumCyclomaticModified_60.0_inf,CM-CountLineCode_76.0_140.0 * CM-SumCyclomatic_61.0_inf,CM-CountStmtExe_25.0_54.0 * CM-SumCyclomaticStrict_67.0_inf,CM-CountStmtExe_25.0_54.0 * CM-SumCyclomatic_61.0_inf,CM-CountStmtExe_25.0_54.0 * CM-SumCyclomaticModified_60.0_inf,MIM-HourPerBrowsing_70.65785_inf * MIM-AvgTimeIntervalBrwsEdit_-inf_0.253951,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * CM-CountLineBlank_27.0_48.0,CM-MaxCyclomaticStrict_4.0_7.0 * CM-CountLineComment_97.0_inf,CM-CountLineCodeExe_28.0_61.0 * CM-SumEssential_38.0_inf,MIM-TimeSpent_447.08958_inf * CM-CountDeclMethodProtected_1.0_inf,0.99390596,1.2990516,1.8381224,1.8381224,1.8381224,-0.6573326,-0.5912391,-0.56718796,-0.5605118,-0.5444327
0.0,HM-AvgOfAddedLines_12.0_inf * HM-AvgOfCodeChurn_0.363636_1.6,MIM-NumParallelEdit_11.033898_15.306122 * CM-CountClassCoupled_1.0_3.0,MIM-NumRepeatedEdit_6.857143_9.072727 * CM-CountStmtDecl_52.0_91.0,MIM-NumParallelEdit_11.033898_15.306122 * HM-NumOfAuthors_4.0_inf,HM-AvgOfRemovedLines_7.0_inf * HM-AvgOfCodeChurn_0.363636_1.6,CM-CountStmt_202.0_inf * CM-CountStmtDecl_52.0_91.0,CM-RatioCommentToCode_0.87_inf * CM-CountDeclClass_4.0_inf,CM-CountClassCoupled_1.0_3.0 * HM-NumOfAuthors_4.0_inf,MIM-NumSelectionEvent_4.0_9.0 * CM-CountLine_407.0_inf,MIM-NumRepeatedEdit_6.857143_9.072727 * HM-AvgOfAddedLines_12.0_inf,0.5785591,0.60180414,0.6198247,0.71073675,0.776966,-0.80830014,-0.74629927,-0.6523398,-0.6479222,-0.6364422
0.0,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-NumRepeatedBrws_6.571429_10.35,CM-CountDeclMethodAll_11.0_27.0 * HM-WeightedAge_-inf_24.299999,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * HM-NumOfAuthors_3.0_4.0,MIM-TimeSinceLastTask_3143.826389_6276.868794 * HM-WeightedAge_-inf_24.299999,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf,MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf * HM-WeightedAge_-inf_24.299999,MIM-AvgTimeIntervalBrwsEdit_219.164218_inf * HM-WeightedAge_-inf_24.299999,MIM-NumRepeatedBrws_6.571429_10.35 * HM-#ofBugFixing_-inf_4.0,CM-AvgLine_-inf_0.166667 * HM-NumOfAuthors_3.0_4.0,MIM-NumInterruptions_5.0_8.636364 * CM-CountDeclMethodPublic_3.0_6.0,0.45570883,0.4827398,0.5398238,0.62759745,0.6309565,-0.8744193,-0.8482619,-0.6602134,-0.63342947,-0.60630447
0.0,MIM-NumInterruptions_-inf_5.0 * CM-CountDeclFunction_7.0_13.0,CM-CountLineBlank_27.0_48.0 * CM-CountLineCodeDecl_17.0_32.0,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-NumSelectionEvent_19.0_54.0,HM-#ofBugFixing_9.0_18.0 * HM-#OfRevision_10.0_18.0,CM-CountDeclMethod_2.0_4.0 * HM-MaxOfAddedLines_40.0_99.0,MIM-TimeSpent_286.316254_447.08958 * MIM-TimeSpentBeforeEdit_0.073889_0.315,MIM-NumEditEvent_36.0_inf * CM-RatioCommentToCode_0.87_inf,MIM-TimeSpent_286.316254_447.08958 * HM-NumOfAuthors_3.0_4.0,MIM-TimeSpentAfterEdit_72.001667_208.429696 * MIM-TimeSpentBeforeEdit_0.073889_0.315,MIM-TimeSinceLastTask_-inf_1008.498889 * CM-RatioCommentToCode_0.87_inf,0.61747915,0.6525233,0.6646144,0.6918356,0.71638495,-0.69819885,-0.6296973,-0.60855114,-0.58808774,-0.58497024
0.0,MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778 * CM-CountDeclClass_4.0_inf,MIM-TimeSinceLastTask_-inf_1008.498889 * MIM-AvgTimeIntervalBrwsBrws_0.373507_134.724028,MIM-TimeSinceLastTask_-inf_1008.498889 * MIM-RatioCodeUnderstandingEffort_-inf_0.736489,MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778 * MIM-NumSelectionEvent_19.0_54.0,CM-CountDeclMethod_2.0_4.0 * HM-MaxOfAddedLines_40.0_99.0,HM-MaxOfRemovedLines_-inf_2.0 * HM-NumOfRefactorings_1.0_inf,CM-CountLineCode_36.0_76.0 * HM-MaxCodeChurn_63.0_inf,HM-MaxOfRemovedLines_-inf_2.0 * HM-AvgOfAddedLines_12.0_inf,CM-CountStmt_27.0_57.0 * HM-MaxCodeChurn_63.0_inf,CM-CountSemicolon_20.0_43.0 * HM-MaxCodeChurn_63.0_inf,0.56427735,0.6777463,0.6999592,0.7035167,0.71638495,-1.5163602,-1.4372944,-1.2139481,-1.1170237,-0.9844925
