"MIM-HourPerBrowsing","MIM-NumEditEvent","MIM-NumRareBrws","MIM-TimeSpent","MIM-HourPerEditing","MIM-NumEditingDevelopers","MIM-NumRareEdit","MIM-TimeSpentAfterEdit","MIM-MaxTimeIntervalBrwsBrws","MIM-NumInterruptions","MIM-NumRepeatedEdit","MIM-TimeSpentBeforeEdit","MIM-MaxTimeIntervalBrwsEdit","MIM-NumParallelBrws","MIM-NumSelectionEvent","MIM-MaxTimeIntervalEditEdit","MIM-NumParallelEdit","MIM-TimeSinceLastTask","MIM-NumMultiTasks","MIM-RatioCodeUnderstandingEffort","MIM-NumRepeatedBrws","MIM-AvgTimeIntervalEditEdit","MIM-AvgTimeIntervalBrwsEdit","MIM-AvgTimeIntervalBrwsBrws","CM-AvgCyclomatic","CM-MaxCyclomaticStrict","CM-CountLine","CM-CountLineBlank","CM-RatioCommentToCode","CM-MaxCyclomaticModified","CM-AvgCyclomaticModified","CM-AvgEssential","CM-CountDeclFunction","CM-CountStmtExe","CM-CountStmt","CM-CountLineCodeDecl","CM-CountSemicolon","CM-CountLineCode","CM-AvgCyclomaticStrict","CM-CountLineCodeExe","CM-MaxCyclomatic","CM-CountLineComment","CM-CountDeclClass","CM-CountStmtDecl","CM-SumCyclomaticStrict","CM-SumCyclomatic","CM-SumCyclomaticModified","CM-SumEssential","CM-AvgLine","CM-AvgLineBlank","CM-AvgLineCode","CM-AvgLineComment","CM-PercentLackOfCohesion","CM-CountClassBase","CM-CountClassCoupled","CM-CountClassDerived","CM-CountDeclClassVariable","CM-CountDeclInstanceMethod","CM-CountDeclInstanceVariable","CM-CountDeclMethod","CM-CountDeclMethodAll","CM-CountDeclMethodDefault","CM-CountDeclMethodPrivate","CM-CountDeclMethodProtected","CM-CountDeclMethodPublic","CM-MaxInheritanceTree","HM-#ofBugFixing","HM-#OfRevision","HM-SumOfAddedLines","HM-SumOfRemovedLines","HM-MaxOfAddedLines","HM-MaxOfRemovedLines","HM-AvgOfAddedLines","HM-AvgOfRemovedLines","HM-NumOfRefactorings","HM-MaxCodeChurn","HM-SumOfCodeChurn","HM-AvgOfCodeChurn","HM-NumOfAuthors","HM-Age","HM-WeightedAge","Buggy"
0.367685,2,0,53.786556,0.455278,1,0,36.659792,2256.346944,8.6,5.2,0.165833,0,201.2,5,2195.293948,4.8,3424.584722,1.4,0.933943,11.2,72.030794,0,752.276204,1,16,118,14,0.42,14,1,1,10,21,60,38,43,74,1,23,14,31,2,39,41,38,38,18,0.375,0,0.375,0,0,2,2,0,0,1,0,1,16,0,0,0,1,2,7,33,142,186,34,115,4,5,1,34,-44,-1.333333,4,155,141.485916,0
38.786111,3,0,35.871146,40.635845,0,0,29.353611,28.9425,6.125,3.5,0.0845,1971.430457,6,7,2195.293948,3.625,6222.063889,1.5,0.88791,6.25,72.030794,29.140611,8.814907,2,50,270,40,0.28,30,2,1,21,99,163,64,119,206,2,106,37,57,1,64,102,85,78,45,0.195122,0,0.182927,0.02439,1.097561,2,21,0,7,24,9,24,82,0,3,0,21,6,11,36,136,196,33,45,3,5,0,33,-60,-1.666667,5,13,132.323532,0
0.022963,2,0,172.852722,0.033333,1,0,0.165148,0.033056,4.933333,9.266667,0.017074,1971.430457,19.333333,6,2195.293948,15.866667,19765.25444,5.8,0.77416,16.266667,72.030794,29.140611,0.011111,4,19,220,29,0.36,16,4,2,6,74,121,46,96,142,5,76,16,51,1,47,31,28,25,15,0.106996,0.012346,0.08642,0.00823,0.296296,1,5,0,1,6,2,6,243,1,0,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
70.65785,1,0,0.503333,0.002222,1,0,0.135833,2898.446613,1.25,4.25,0.004444,1971.430457,7.75,4,2195.293948,6.5,5134.073611,0,0.855346,6.5,72.030794,29.140611,134.724028,1,3,142,16,0.9,3,1,1,12,26,48,23,31,67,1,28,3,60,1,22,17,16,16,12,0.019231,0,0.019231,0,0.399038,1,5,6,1,12,1,12,208,0,0,3,9,4,8,34,42,196,15,179,1,5,0,8,-154,-4.529412,3,62,74.833336,0
0.128611,1,0,202.741111,0.128611,1,0,5.522778,2898.446613,17.666667,6.5,2.294268,1971.430457,131.833333,7,2195.293948,9.666667,3642.7225,2.083333,0.805007,14.416667,72.030794,29.140611,134.724028,1,8,211,26,0.74,6,1,1,11,35,71,41,50,107,2,45,6,79,2,36,23,20,20,11,2.25,0.375,1.875,0.125,0,2,8,0,0,1,0,1,8,0,0,0,1,1,15,8,137,45,83,21,17,5,0,64,92,11.5,2,118,86.291969,0
0.042014,3,0,201.094343,0.058426,1,0,6.066417,0.023056,17.454545,6.909091,0.232917,0.03,142.454546,10,0.044722,10.090909,3642.7225,2.090909,0.805007,14.909091,0.019907,0.011944,0.012083,1,2,87,9,2.25,2,1,1,6,6,16,10,8,24,1,6,2,54,1,10,7,7,7,6,0.307692,0,0.230769,0,5.076923,1,4,3,0,6,2,6,13,1,0,3,2,1,9,5,58,5,29,4,11,1,0,25,53,10.6,2,118,81.431038,0
0.072361,1,0,354.227298,0.144167,1,0,256.766333,0.006944,15.363636,5.909091,1.355444,1971.430457,77.954545,9,2195.293948,9.181818,3143.826389,2.181818,0.805007,12.590909,72.030794,29.140611,0.003472,2,7,239,44,0.24,7,2,1,16,67,111,48,74,158,2,79,7,38,5,44,46,40,37,20,3,0.75,2.25,0,0,2,8,0,0,1,0,1,8,0,0,0,1,1,26,18,142,47,34,13,7,2,0,33,95,5.277778,4,53,71.232391,0
0.313472,2,0,82.979444,0.017778,1,0,28.810111,291.441389,11.4,3.8,4.697222,291.405,199,4,0.041111,3.2,11687.52167,1.4,0.785618,8.6,0.020556,97.14713,145.720694,1,2,125,14,1.18,2,1,1,12,18,40,22,29,51,1,18,2,60,1,22,13,13,13,12,0.083333,0,0.083333,0,2.416667,1,6,2,0,12,2,12,36,0,0,8,4,3,10,6,56,39,42,21,9,6,0,40,17,2.833333,4,177,75.053574,0
95.653102,6,0,182.9075,36.086343,1,0,0.266435,23.906667,7.333333,14.166667,0.012824,23.946944,24,7,94.753056,23.333333,19765.25444,9.666667,0.709768,21.833333,19.960833,4.814722,4.012269,1,2,74,7,0.6,2,1,1,5,18,36,17,29,42,1,19,2,25,2,18,6,6,6,5,1,0.25,0.75,0,0,2,6,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
92.610083,8,0,182.862732,66.655278,1,0,0.266435,2.362222,7.333333,14.166667,0.012824,1.410833,24,13,95.773333,23.333333,19765.25444,9.666667,0.709768,21.833333,16.45381,0.340079,0.246917,1,1,35,6,1.9,1,1,1,2,2,7,5,4,10,1,2,1,19,1,5,2,2,2,2,0.019737,0,0.019737,0,0,1,1,0,0,2,0,2,152,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
26.703873,19,0,65.094491,18.082894,1,0,0.251111,138.343889,7.5,21.166667,0.005324,69.120833,44.833333,46,69.266667,30.666667,24375.73278,0.333333,0.722467,34.833333,8.544421,5.941653,9.939191,1,9,824,81,0.85,8,1,1,52,180,321,144,238,402,2,184,8,342,4,141,105,103,103,62,4,0,4,0,0,2,2,0,0,2,1,2,2,1,0,0,1,1,17,34,23,6,10,2,0,0,0,10,17,0.5,2,72,93.521736,0
32.775472,10,0,121.355833,21.985944,1,0,0.1975,68.045,17,36,0,68.119722,69,15,69.603056,47,25025.73667,1,0.709768,54,18.515222,16.808373,11.765861,1,6,298,26,0.81,5,1,1,21,59,112,62,73,150,1,59,5,122,2,53,41,37,37,25,1.666667,0,1.666667,0,0,2,5,0,0,3,0,3,3,1,0,0,2,1,2,18,0,0,0,0,0,0,0,0,0,0,0,260,0,0
0.030357,7,0,66.121296,0.017037,1,0,0.144167,286.004722,11,19.333333,0.02463,286.001944,47.666667,10,285.999444,30,25025.73667,0.666667,0.725634,37,47.684491,28.610694,40.87246,2,2,50,8,0.77,2,2,1,1,3,15,19,12,26,2,4,2,20,1,12,2,2,2,1,1,0.125,0.875,0,10.625,1,3,0,7,0,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
0.740964,10,0,150.250201,0.39309,2,0,0.186341,238.866667,5.444444,11.555556,11.717587,238.626111,23.972222,18,240.880556,19.416667,19765.25444,8.222222,0.744044,17.972222,44.218507,25.267718,20.808709,2,9,292,46,0.23,9,2,1,16,96,157,60,119,200,2,100,9,47,1,61,40,38,38,16,0.076923,0.005917,0.065089,0.005917,0.254438,1,21,0,0,16,2,16,169,0,0,3,13,2,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
13.152593,4,0,55.489097,0.723333,1,0,0.112153,244.307222,8.25,21,0.006597,20.293889,46.25,15,2195.293948,29,25025.73667,0.5,0.739815,36.25,72.030794,10.146944,34.400031,1,1,885,124,4.36,1,1,1,117,2,136,135,132,142,1,2,1,619,2,134,117,117,117,117,0.1875,0,0.1875,0,0,1,0,0,0,2,0,2,16,1,0,0,1,2,2,32,0,0,0,0,0,0,0,0,0,0,0,260,0,0
0.053611,1,0,2.229722,0.0025,1,0,0.1975,0.033889,17,36,0,1971.430457,69,4,2195.293948,47,25025.73667,1,0.709768,54,72.030794,29.140611,0.016944,1,4,557,62,0.84,4,1,1,40,114,198,90,121,272,1,130,4,229,5,84,73,73,73,45,5,0,5,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,1,17,5,10,5,10,0,0,0,0,-5,-0.294118,1,260,190,0
1.544889,3,0,121.226667,0.939861,1,0,0.1975,1.946111,17,36,0,1.9375,69,6,1.938333,47,25025.73667,1,0.709768,54,0.969167,0.489028,0.393111,1,4,125,17,1.14,2,1,1,7,21,40,20,29,51,1,22,2,58,1,19,13,10,10,7,0.35,0,0.3,0,0,1,3,9,0,7,0,7,20,0,0,2,5,3,1,17,0,0,0,0,0,0,0,0,0,0,0,260,0,0
0.243056,1,0,94.866667,0.000278,1,0,0.1975,0.470556,17,36,0,1971.430457,69,2,2195.293948,47,25025.73667,1,0.709768,54,72.030794,29.140611,0.235278,1,7,215,24,0.93,7,1,1,16,35,75,40,50,99,1,40,7,92,2,40,27,25,25,16,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,0,15,7,7,7,7,0,0,0,0,0,0,1,260,186,0
1.964352,2,0,121.135278,0.937639,1,0,0.1975,0.001111,17,36,0,1971.430457,69,3,1.873611,47,25025.73667,1,0.709768,54,0.936806,29.140611,0.000556,1,1,95,10,2.86,1,1,1,6,3,16,14,9,22,1,3,1,63,1,13,6,6,6,6,0.333333,0,0.333333,0,13.833333,2,3,7,2,6,0,6,6,0,0,2,4,1,1,12,0,0,0,0,0,0,0,0,0,0,0,260,0,0
38.950972,3,0,86.99713,72.443333,1,0,0.095833,71.667778,8.333333,24.333333,0.008796,0.001111,51,12,2195.293948,33,25025.73667,0.333333,0.773679,38.666667,72.030794,0.000556,11.397153,1,4,116,15,0.87,4,1,1,9,20,43,25,27,54,1,20,4,47,1,23,15,15,15,9,0.034483,0,0.034483,0,0.663793,2,7,3,0,9,2,9,116,0,0,3,6,3,1,3,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0.011512,109,0.416667,50.811829,0.00213,1,0,181.66,4122.151389,6.5,6.666667,12.633819,1796.744444,19.166667,107,3068.523056,13.166667,515.377778,6.166667,0.808999,12.833333,1022.843148,613.705889,798.964537,1,3,82,10,0.24,3,1,1,6,17,41,27,31,58,1,20,3,14,3,24,10,10,10,6,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,23,10,10,5,4,2,1,0,0,3,5,0.5,3,53,27.799999,0
0.11784,7,0,475.524499,0.084491,1,0,253.167809,162.204444,11.803922,4.705882,29.696062,0.030833,16.078431,14,0.009444,8.313725,3143.826389,3.627451,0.780902,10.647059,0.00412,0.009259,18.077253,2,8,294,38,0.2,8,2,1,18,80,173,84,134,218,2,98,8,44,5,93,38,38,38,23,1.75,0,1.625,0.25,0,2,8,0,0,1,0,1,8,0,0,0,1,1,47,37,558,493,136,201,15,13,0,109,65,1.756757,3,154,148.3638,0
0.291597,4,0,90.171837,0.105556,1,0,52.253787,2133.668889,6.129032,2.580645,143.271228,0.148889,38,10,2195.293948,4.16129,3424.584722,1.709677,0.934455,5.322581,72.030794,0.074444,533.46625,2,26,315,32,0.19,26,2,1,20,115,213,98,159,255,2,125,26,49,1,98,95,92,92,47,0.124088,0,0.116788,0.007299,0.686131,3,130,0,1,27,5,27,137,0,16,5,6,9,28,64,397,463,94,138,6,7,0,55,-66,-1.03125,7,30,121.055412,0
0.298226,18,0,114.891482,0.166944,1,0,256.072349,2495.509167,10.733333,4.133333,88.260752,2495.473333,10.7,38,2495.524722,7.366667,3701.268056,4.066667,0.767865,8.733333,312.032188,166.417167,192.019722,1,14,358,30,0.14,9,1,1,46,107,217,101,147,300,1,134,9,42,17,110,70,64,64,52,0.625,0,0.625,0.125,0,2,2,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,145,0,0
1.755648,7,0,23.668056,1.190238,1,0,17.690278,1.693056,9,14,0.147222,1.871944,27,14,1.910278,23,3862.470278,0,0.912616,22,0.372897,0.283929,0.220864,2,10,438,39,0.24,8,2,1,33,137,240,98,170,324,2,156,8,79,12,103,77,69,69,35,0.375,0,0.375,0,0,2,1,0,0,1,0,1,8,0,0,0,1,1,53,22,407,97,79,18,18,4,0,79,310,14.090909,2,25,14.503686,0
0.514213,13,0,59.141111,0.228556,1,0,40.403125,10201.28417,11.5,7.25,0.180139,0.703889,251.25,22,0.701389,8,3862.435833,1,0.946296,14,0.107556,0.111319,850.220417,1,4,194,27,0.17,4,1,1,16,68,121,50,99,146,1,74,4,25,4,53,34,34,34,26,0.5,0,0.5,0,0,2,4,0,0,1,0,1,8,0,0,0,1,1,4,19,316,241,149,98,16,12,0,139,75,3.947368,6,227,153.25,0
0.992103,482,0,47.095722,0.424167,1,0,40.403125,10202.525,9.2,5.8,0.180139,1.375556,201,211,1.376667,6.4,3424.584722,0.8,0.946296,11.2,0.364097,0.24287,1457.712262,1,7,284,22,0.22,6,1,1,19,99,179,69,149,216,1,114,6,47,8,80,35,33,33,19,0.5,0,0.5,0,0,2,4,0,0,1,0,1,8,0,0,0,1,1,22,12,326,326,282,282,27,27,0,6,0,0,3,25,9.288343,0
0.787906,33,0,58.797708,0.71675,1,0,40.403125,10202.74611,11.5,7.25,0.180139,0.806667,251.25,44,0.785,8,3862.428056,1,0.946296,14,0.137028,0.152253,784.932286,1,5,204,18,0.22,4,1,1,11,71,132,55,115,153,1,81,4,34,6,61,18,17,17,11,1,0,1,0,0,2,9,0,0,1,0,1,8,0,0,0,1,1,14,7,36,11,25,3,5,1,0,24,25,3.571429,1,21,15.555555,0
0.618889,7,0,170.618889,0.009167,1,0,29.451926,7891.734722,6.589286,3.375,80.425617,1971.430457,25.767857,45,2195.293948,5.375,1695.018333,1.803571,0.891207,6.160714,72.030794,29.140611,2040.132778,2,35,995,93,0.34,26,2,1,85,305,528,218,351,677,2,322,26,230,5,223,370,341,341,211,0.5,0,0.5,0,0,2,4,0,0,1,0,1,16,0,0,0,1,2,39,68,676,429,127,156,9,6,0,66,247,3.632353,7,187,125.13018,0
0.168194,1,0,972.568056,0.002778,1,0,9.074028,0.000278,38.5,17.5,0.077778,1971.430457,50.5,2,2195.293948,32.5,3982.079722,0,0.912616,33.5,72.030794,29.140611,0.000139,5,39,1397,143,0.31,24,5,2,45,516,883,331,680,1026,6,539,24,323,4,367,290,242,242,104,3,0,3,1,0,2,0,0,0,1,0,1,1,0,0,0,1,1,116,130,1585,1146,245,466,12,8,0,168,439,3.376923,7,37,60.579811,0
0.754306,12,0,59.241667,0.355306,1,0,40.403125,10200.92556,11.5,7.25,0.180139,2.799444,251.25,32,2.893611,8,3862.428056,1,0.946296,14,0.297472,0.270429,728.855179,2,7,297,35,0.19,7,2,1,15,125,198,62,169,228,2,143,7,43,8,73,33,33,33,15,0.375,0,0.375,0,0,2,1,0,0,1,0,1,8,0,0,0,1,1,15,7,326,305,297,295,46,43,0,15,21,3,2,29,15.484663,0
0.257556,4,0,319.012282,0.132963,1,0,30.770833,4055.024167,13.428571,5.571429,30.436616,4055.027222,14.428571,14,4389.638611,8.642857,1793.596667,1.142857,0.85694,9.785714,1463.311852,811.161111,1205.628,5,20,261,21,0.29,17,5,3,9,88,150,56,105,198,5,103,17,57,1,62,86,82,82,48,1.133333,0.033333,1.066667,0.1,2.566667,1,36,0,2,0,0,9,30,0,5,0,4,2,31,39,212,74,32,27,5,1,0,28,138,3.538462,7,47,90.330185,0
2.002361,5,0,20.913056,1.370833,1,0,17.690278,1.587222,9,14,0.147222,0.39,27,14,0.378889,23,3862.470278,0,0.912616,22,0.189444,0.195,0.272824,1,1,83,9,0.63,1,1,1,5,20,40,20,34,46,1,20,1,29,1,20,5,5,5,5,0.166667,0,0.166667,0,2.222222,1,18,0,1,5,0,5,36,0,1,1,3,3,26,9,24,5,9,3,2,0,0,9,19,2.111111,1,21,13,0
0.001111,1,0,0.001806,0.000278,1,0,17.690278,0.003333,4.5,7,0.147222,0.003056,13.5,2,2195.293948,11.5,3424.584722,0,0.912616,11,72.030794,0.001528,0.001667,1,1,45,6,4.57,1,1,1,3,0,6,6,5,7,1,0,1,32,1,6,3,3,3,3,0.333333,0,0.333333,0,0,0,3,1,0,3,0,3,3,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,23,0,0
0.9,1,0,60.2675,0.724722,1,0,40.403125,10197.81472,11.5,7.25,0.180139,0.318333,251.25,10,2195.293948,8,3862.428056,1,0.946296,14,72.030794,0.159167,3399.271574,1,1,86,11,0.56,1,1,1,5,20,41,20,35,48,1,22,1,27,2,21,5,5,5,5,0.375,0,0.375,0,0,2,2,0,0,1,0,1,8,0,0,0,1,1,6,4,1,1,1,1,0,0,0,0,0,0,1,25,6,0
0.067963,3,0,0.052917,0.000556,1,0,17.690278,0.020278,4.5,7,0.147222,1971.430457,13.5,5,2195.293948,11.5,3424.584722,0,0.912616,11,72.030794,29.140611,0.007315,1,10,447,62,0.56,10,1,1,24,112,209,96,170,248,1,117,10,139,2,97,80,76,76,48,0.375,0,0.375,0,0,2,4,0,0,1,0,1,16,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,29,0,0
0.294444,99,0,44.227556,0.003056,1,0,127.312917,498.483056,3.2,0.8,4.130764,498.477778,10.4,48,1.2675,1.4,973.999722,2.8,0.901377,1.6,0.63375,166.161019,249.241528,1,1,114,9,1.84,1,1,1,7,7,28,21,20,37,1,8,1,68,1,21,7,7,7,7,0.214286,0,0.214286,0,0,1,13,0,0,0,0,7,14,0,0,0,7,1,6,5,3,2,3,2,0,0,0,1,1,0.2,1,19,17,0
0.198889,2,0,484.388889,0.345278,1,0,0.012083,0.366389,11,9,0.014722,0.003889,9,3,0.003333,7,19765.25444,16,0.860705,15,0.001667,0.001944,0.183194,1,3,205,33,0.15,3,1,1,14,70,127,58,108,149,1,72,3,23,2,57,17,17,17,14,1,0,1,0,4.166667,1,6,0,3,2,0,2,12,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
11.167065,18,0,398.625299,10.015417,2,0,151.727389,6879.112222,13.175,6.25,23.710341,1647.573333,51.125,46,1647.64,8.875,1840.5775,2.25,0.810089,11.5,120.721111,88.948962,372.584928,2,73,3571,409,0.46,70,2,1,191,824,1520,700,1119,2184,2,1089,70,1011,64,696,1092,1026,1026,645,1.333333,0,1.222222,0.111111,0,2,11,0,0,2,0,2,9,0,0,1,1,1,237,581,2293,1225,247,139,3,2,2,136,1068,1.83821,11,60,144.310944,1
806.320637,45,0,903.67373,372.031931,2,0,329.085748,4232.060833,11.071429,6,0.101282,4221.098333,110.357143,79,4221.246111,7.928571,1840.533056,1.857143,0.706131,11.071429,567.686614,350.630662,393.987995,1,7,409,35,1.53,7,1,1,18,48,100,52,65,150,2,62,7,230,4,52,36,33,33,22,0.875,0,0.875,0,0,2,4,0,0,1,0,1,8,0,0,0,1,1,48,28,472,488,123,224,16,17,0,77,-16,-0.571429,5,125,85.667374,0
3.117037,6,4.5,1.682778,2.445667,1,0,0.066944,0.576944,3.5,4,0.04,0.589444,8.5,9,3.1525,6.5,3137.737222,14.5,0.874819,3.5,0.668111,0.097188,0.129583,2,2,76,11,1.06,2,2,1,2,7,25,21,20,33,2,7,2,35,1,18,4,4,4,2,0.6,0,0.533333,0,4.4,1,3,0,3,2,0,2,15,0,0,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,1,34,0,1
1.707269,7,9,2.748611,1.218472,1,0,0.066944,0.322778,5,8,0.04,0.306944,16,9,2.28,13,4644.326389,18,0.749637,7,0.580833,0.051786,0.060417,1,2,66,13,0.47,2,1,1,5,10,30,20,23,38,1,11,2,18,1,20,6,6,6,5,1,0,1,0,14.6,1,0,0,1,4,2,5,5,0,1,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,1,27,0,0
0.203333,1,9,0.203333,40.635845,0,0,0.066944,2898.446613,5,8,0.04,1971.430457,16,2,2195.293948,13,4644.125556,18,0.749637,7,72.030794,29.140611,134.724028,1,4,77,19,0.29,4,1,1,8,14,32,18,20,45,1,15,4,13,1,18,11,11,11,8,0.5,0,0.5,0,9.375,1,0,0,2,6,3,8,8,0,0,0,8,1,4,4,0,0,0,0,0,0,0,0,0,0,1,34,0,1
3.265833,50,0,597.930324,0.000556,1,0,180.303472,1058.923611,6.333333,3,0.392639,0.003056,97.5,70,2195.293948,6.333333,3619.554167,3.666667,0.995992,7.833333,72.030794,0.001528,432.167111,1,2,57,8,0.69,2,1,1,4,8,22,16,16,29,1,8,2,20,1,14,5,5,5,4,0.048193,0,0.048193,0,0.301205,2,0,0,0,4,1,4,83,0,0,0,4,6,8,5,23,187,14,182,4,37,1,4,-164,-32.8,2,42,39.52174,0
2.899769,85,0,418.424074,0.000278,1,0,158.288009,2648.352778,10.583333,5.916667,0.239074,0.000556,60.916667,128,2195.293948,9.416667,3198.889722,3.083333,0.96745,11.666667,72.030794,0.000278,801.755602,1,2,57,8,0.69,2,1,1,4,8,22,16,16,29,1,8,2,20,1,14,5,5,5,4,0.057143,0,0.057143,0,0.357143,2,0,0,0,4,1,4,70,0,0,0,4,5,8,4,24,122,16,119,6,30,1,5,-98,-24.5,2,42,41.125,0
18.741333,2,0,23.53625,0.360556,1,0,0.0575,46.556111,1,0,46.608611,0.001389,1.5,6,2195.293948,0.5,8254.881944,0,0.998084,1.5,72.030794,0.000694,9.385,2,11,191,28,0.07,11,2,1,11,61,110,52,80,152,2,68,11,11,1,49,72,69,65,36,0.074359,0.005128,0.069231,0,0.207692,2,39,3,1,11,3,11,390,0,2,2,7,24,0,1,0,0,0,0,0,0,0,0,0,0,1,104,0,0
0.042014,4,0,0.042361,0.017407,1,0,1.04625,0.046667,4.5,3.5,0.497778,0.035833,8.5,9,0.029722,7.5,610.984444,4.5,0.675671,6.5,0.013704,0.015556,0.016389,1,4,107,19,0.68,2,1,1,13,15,38,23,23,53,1,15,2,36,1,23,16,14,14,13,0.073171,0,0.073171,0,1.902439,1,2,0,0,13,5,13,41,0,0,0,13,2,13,6,55,3,30,1,9,0,0,29,52,8.666667,2,4,3.745455,0
0.007222,1,0,0.08037,0.003611,1,0,1.088333,2898.446613,0.333333,0,0.007361,1971.430457,0.666667,3,2195.293948,1,2584.010278,0.666667,0.460815,0.333333,72.030794,29.140611,134.724028,1,4,64,7,0.9,3,1,1,5,10,24,13,17,30,1,10,3,27,1,14,8,7,7,5,1,0,0.8,0,8,2,2,0,0,5,1,5,5,0,0,1,4,1,4,4,24,1,16,1,6,0,0,16,23,5.75,1,22,19,0
0.453472,140,0,523.607389,395.2525,1,0,217.413182,0.147778,12.16,5.24,1.345253,789.388889,66.28,109,789.429444,7.28,1793.801667,2.68,0.628068,9.84,394.714722,263.143148,0.066458,1,10,520,27,1.56,10,1,1,24,67,135,68,94,194,2,84,10,302,4,68,96,86,86,64,0.777778,0,0.777778,0,0,2,6,0,0,2,0,2,18,0,0,0,2,2,7,24,478,390,422,363,19,16,0,59,88,3.666667,5,298,135.357742,0
0.011204,1,0,132.766574,40.635845,0,0,5.726493,0.0125,8.666667,4.333333,3.29441,1971.430457,162.111111,8,2195.293948,6,1793.801667,1.666667,0.628068,10,72.030794,29.140611,0.004167,1,10,332,25,0.58,10,1,1,18,61,137,90,102,199,2,74,10,115,5,76,76,70,70,40,1.875,0,1.875,0,0,2,26,0,0,1,0,1,16,0,0,0,1,2,17,23,325,188,160,146,14,8,0,67,137,5.956522,6,8,131.021545,0
0.16575,52,0,574.705814,0.106389,1,0,353.79125,9865.085556,11.571429,5.785714,1.993935,9865.439167,112.857143,56,9865.441944,8.571429,3143.826389,1.785714,0.768817,12.5,4932.720972,3607.701875,1443.109833,2,26,701,58,0.98,22,2,1,28,144,246,101,185,329,2,163,22,321,2,102,138,124,124,64,0.333333,0,0.333333,0,0,2,4,0,0,2,0,2,18,0,0,0,2,2,38,46,714,591,593,538,15,12,0,55,123,2.673913,10,321,121.483192,0
41.367407,2,0,451.391167,0.005833,1,0,2.639167,2185.475278,11.4,6.2,0.110926,1971.430457,163.8,10,0.003056,8.5,1840.553889,2.1,0.778725,12.7,0.001528,29.140611,728.565648,1,8,158,19,1.21,8,1,1,12,20,45,25,29,63,1,23,8,76,1,25,30,30,30,30,0.129032,0,0.129032,0,1.209677,1,21,0,0,12,3,12,62,8,0,0,4,4,9,19,400,322,132,106,21,16,0,26,78,4.105263,3,158,156.507507,0
506.113533,28,0,521.472697,568.437751,3,0,194.280947,8878.313611,14.612903,6.290323,30.701019,8878.315833,63.580645,67,8878.429722,10,1840.551389,2.193548,0.777135,12.387097,802.071587,495.397435,435.015285,2,10,1373,131,0.58,10,2,1,74,306,566,266,399,793,2,358,10,462,9,260,305,294,294,151,0.875,0,0.875,0,0,2,6,0,0,1,0,1,8,0,0,0,1,1,104,162,3732,3606,1078,1078,23,22,0,66,126,0.777778,9,258,154.908096,0
1.147278,5,0,451.391167,0.003056,1,0,2.639167,2305.688889,11.4,6.2,0.110926,0.019722,163.8,21,0.021111,8.5,1840.553889,2.1,0.778725,12.7,0.010556,0.006852,461.141889,1,18,461,55,0.85,18,1,1,33,92,151,59,87,219,1,96,18,187,1,59,130,125,125,113,0.115385,0,0.105769,0,0.836538,1,32,0,0,33,7,33,104,22,2,0,9,4,30,62,79,53,71,47,1,0,0,24,26,0.419355,4,28,167.227844,0
1.077917,3,0,426.925255,0.000417,1,0,6.793662,2305.640278,16.25,7.25,0.225278,0.099722,142.75,15,0.044167,10.333333,1840.553889,2.25,0.778725,15.5,0.022083,0.049861,384.291157,1,3,118,14,2.47,3,1,1,12,7,22,15,14,30,1,8,3,74,1,15,25,25,25,24,0.105263,0,0.105263,0,0,2,4,5,0,12,0,12,38,8,0,0,4,2,6,17,102,89,100,87,6,5,0,13,13,0.764706,3,281,103.735291,0
103.61881,7,0,444.75025,40.718981,2,0,5.760463,4268.021944,18,6.5,0.218272,1598.392778,151.5,22,1599.700556,8.6,11677.58667,1.3,0.781993,13.8,267.010972,218.68525,509.158314,1,6,537,45,0.89,6,1,1,35,100,182,85,121,262,1,114,6,234,5,82,67,61,61,41,1.142857,0,0.571429,0.571429,12.142857,2,5,0,0,7,1,7,7,0,1,0,6,1,0,4,9,13,6,10,2,3,0,0,-4,-1,2,96,92.444443,0
